2851.0,341.79
2912.0,342.39
3416.0,347.255
3156.0,344.767
3187.0,345.079
3223.0,345.423
3289.0,346.055
3353.0,346.655
680.0,318.772
140.0,312.567
192.0,313.179
2096.0,334.147
2372.0,336.989
