2621.0,546.077
832.0,501.572
957.0,504.773
471.0,492.194
3464.0,565.669
3488.0,566.253
3609.0,568.991
2373.0,540.061
2129.0,534.102
2086.0,533.088
1953.0,529.817
1980.0,530.477
1340.0,514.503
604.0,495.69
893.0,503.14402
45.0,481.034
148.0,483.722
