2654.0,412.102
3459.0,433.363
3500.0,434.518
2369.0,404.44
3173.0,425.927
2022.0,394.904
1608.0,383.457
1380.0,377.029
796.0,360.646
612.0,355.437
949.0,365.015
966.0,365.477
996.0,366.317
3551.0,435.841
2379.0,404.65
2495.0,407.78
133.0,341.784
240.0,344.767
327.0,347.266
494.0,352.055
750.0,359.365
